MAC Address,Device Type
D6-58-0E-10-63-58,A_1
8E-42-05-81-52-36,D_4
05-F0-83-84-9B-0A,D_4
95-43-0F-73-09-41,D_4
79-B0-93-17-41-D4,A_1
DD-E9-91-0A-2A-35,C_3
76-22-C9-C0-03-D3,B_2
D9-F6-7A-57-03-CC,A_1
F3-99-BC-B9-F7-A5,B_2
43-F3-29-C2-CB-06,B_2
8C-54-71-8A-89-A8,D_4
2F-56-61-70-8E-D4,A_1
33-2D-40-24-94-03,D_4
CC-A7-43-65-46-03,A_1
A4-02-EB-86-A2-CC,B_2
EA-17-EA-AD-AB-EB,C_3
CA-0A-20-5A-2D-6B,A_1
80-E6-05-22-FB-0D,B_2
62-97-C3-3C-AF-C3,D_4
06-EE-1E-EB-CE-E9,C_3
A6-06-D8-29-50-BF,A_1
8C-57-68-4E-C2-2D,C_3
74-DE-09-6F-EC-96,B_2
0A-C8-C8-E9-E6-3E,D_4
95-28-C1-61-85-AE,C_3
C2-65-DE-22-8B-23,D_4
29-38-1A-B2-AF-48,B_2
E4-BA-CD-D8-77-0B,D_4
A5-CA-1C-CF-51-5A,C_3
C4-EB-6C-F3-55-BC,D_4
7A-EF-EC-D2-A0-F9,C_3
E9-B4-60-46-E6-3B,C_3
20-65-6B-EA-CE-D1,D_4
11-8F-D7-04-4D-70,B_2
67-0B-16-48-B5-27,C_3
D1-49-66-B5-D5-F7,D_4
4D-21-CD-22-6E-FD,C_3
B0-FD-FC-2B-0C-9A,B_2
49-7F-F4-ED-20-5D,A_1
F3-6E-A9-42-0F-E7,B_2
EA-2B-46-C1-1C-02,D_4
FB-A5-CE-31-C0-BD,B_2
3C-F9-2B-66-B0-14,C_3
CF-46-EC-57-3D-F9,D_4
09-ED-F4-C4-E7-8E,A_1
D6-79-07-43-7E-B3,B_2
5E-9E-EE-17-58-10,D_4
FB-6E-AF-57-E1-D5,A_1
4C-07-B1-3C-60-72,B_2
FE-F8-F5-B2-98-5F,D_4
63-D5-68-31-35-A8,C_3
96-DA-60-47-D7-CE,B_2
F6-96-2E-CA-9C-76,A_1
6F-C8-03-47-D2-61,C_3
CE-F6-74-5A-9C-CF,A_1
69-AB-7E-89-4F-ED,C_3
76-89-66-62-57-A9,A_1
83-E0-8D-C4-BD-72,A_1
03-00-5D-90-82-24,C_3
0F-2A-4D-C6-AC-C6,C_3
EB-89-CE-35-F8-21,A_1
FB-90-49-75-D3-BB,C_3
74-23-3C-C5-31-9A,C_3
95-1C-20-93-AD-9E,B_2
E7-4E-99-5D-C1-4E,C_3
68-F6-B3-51-0C-86,A_1
09-C5-59-C2-E5-98,B_2
A5-AF-D7-38-0F-FB,D_4
65-A3-04-8A-96-78,A_1
D9-4A-43-8D-D5-28,D_4
BF-56-E9-97-E1-78,B_2
CA-33-A5-93-22-6F,D_4
10-51-50-BE-2A-97,B_2
0C-DA-3B-8F-69-DC,D_4
B2-34-85-D0-0D-0B,C_3
8E-8A-B3-F9-86-12,A_1
1B-82-CD-F8-CC-7C,A_1
6F-48-10-8E-46-07,B_2
C2-3B-B9-85-4B-41,B_2
90-FE-50-88-F2-97,C_3
F0-F7-0E-1A-E7-0F,B_2
11-2C-17-AE-97-19,B_2
47-26-8E-4C-5F-FC,D_4
BD-67-32-37-01-AC,D_4
5A-D1-7D-58-15-E6,A_1
F0-D5-AC-00-5B-96,D_4
EF-46-46-EA-E0-CF,A_1
58-EB-EB-E8-10-6E,B_2
FA-2C-AB-C8-73-68,B_2
75-3D-08-96-59-5B,D_4
8C-15-D8-0D-A9-87,B_2
61-11-01-53-FE-80,D_4
51-B1-A6-56-CE-E9,A_1
F9-DE-F3-01-53-AB,B_2
15-F9-F8-0B-84-12,C_3
B3-95-79-3F-73-9B,D_4
50-BC-D2-D6-0A-17,C_3
3B-25-C4-A0-08-32,D_4
D3-82-E7-A8-DC-CB,A_1
49-BE-45-B8-B8-6A,A_1
47-63-81-FA-1B-15,A_1
94-B2-CE-51-BE-88,C_3
46-CC-BF-B3-B4-C7,A_1
3F-57-74-12-8D-87,A_1
2C-FE-16-83-42-FB,B_2
03-2F-1A-88-D4-4B,A_1
84-CB-37-C1-2F-C8,B_2
C1-A4-F6-C4-5B-06,B_2
DE-B4-3A-CC-60-F7,D_4
EA-B1-5F-78-9C-87,C_3
BA-E3-7F-5C-0D-0C,C_3
15-CF-07-01-B6-35,C_3
7A-63-0C-58-D2-37,B_2
F4-0B-93-42-C6-9C,D_4
51-4B-EC-8D-02-B5,C_3
1B-5E-2B-F2-D3-07,C_3
5C-37-30-A3-E0-37,D_4
41-73-C1-7A-9E-B7,A_1
AC-3A-B4-77-E4-43,D_4
E5-40-C3-D8-2D-F8,B_2
EF-D6-16-EF-91-0E,C_3
20-3E-93-25-15-FB,A_1
A7-7D-BF-FF-05-3D,A_1
AA-5A-6D-D9-73-2C,B_2
4C-F1-FA-C7-CB-6C,C_3
94-74-DB-0B-BF-D2,D_4
25-F2-F3-0C-44-B9,B_2
ED-19-9E-06-0D-55,D_4
5C-2A-35-41-62-78,B_2
19-CE-75-A7-4D-A4,D_4
A2-D9-93-7A-C6-AC,B_2
23-A4-74-0E-BD-BA,B_2
34-18-5F-34-32-2A,B_2
A5-DC-38-9D-D9-80,D_4
B1-28-B7-33-7E-81,D_4
3D-11-0B-13-7D-A1,B_2
99-FD-27-45-E7-62,D_4
44-A5-1C-A6-1B-16,D_4
5A-6A-52-4A-67-A2,A_1
4A-09-EA-6D-A4-72,B_2
62-0C-21-41-FA-A3,A_1
FF-B7-D7-B5-9C-05,B_2
1B-D2-C1-95-84-94,C_3
38-ED-F9-83-0A-A1,A_1
0C-6B-0C-5C-71-EF,A_1
6C-18-1F-7C-C1-0A,A_1
74-C6-8B-2C-AB-28,A_1
C7-84-3D-35-63-AE,B_2
05-ED-F8-81-96-65,D_4
3D-5A-EB-91-E9-B9,B_2
CB-6B-43-3D-BA-F9,C_3
E2-0D-94-AB-49-22,B_2
EA-2C-98-F4-B7-33,D_4
EC-5D-49-26-BC-3F,B_2
F5-01-A4-65-AF-E2,D_4
80-9E-F3-98-4B-B0,D_4
23-E5-67-89-7B-C5,D_4
3E-6D-1F-B8-92-A2,A_1
89-C8-24-E6-B2-56,D_4
C8-EB-81-5A-8C-F7,B_2
91-E3-75-82-93-2F,C_3
B9-5A-53-0E-CF-A9,A_1
E5-54-91-CF-3D-68,C_3
5B-0D-E6-CD-F7-69,A_1
34-5C-EE-11-23-10,C_3
57-52-1E-FC-E2-51,C_3
CB-82-5C-88-CE-18,C_3
B4-3D-E2-4E-C6-DC,B_2
A4-3D-40-F5-A3-74,A_1
EA-04-7D-31-03-AC,C_3
63-8E-B6-7E-84-D5,A_1
A4-0D-3C-08-D6-48,B_2
6F-32-43-9F-D2-8E,A_1
D0-5C-8F-1B-06-7E,D_4
B1-2F-96-46-B0-DB,A_1
34-7D-3B-EF-E5-AD,C_3
19-85-0D-65-6D-1A,D_4
33-38-ED-AE-5C-5F,C_3
DF-7A-92-F3-36-9F,A_1
C3-1B-F7-0F-23-B8,B_2
BA-7B-89-BA-51-A2,A_1
B6-4F-1E-BB-05-A4,D_4
03-6F-85-87-1C-26,A_1
4A-16-F3-AF-35-8C,D_4
83-71-79-B9-35-00,A_1
8B-4D-B7-DB-59-BA,D_4
02-A6-2D-2E-FE-75,C_3
EE-AC-9C-5F-BA-3E,C_3
97-7C-04-BD-A2-85,D_4
3A-4C-87-BB-87-38,A_1
E0-93-B6-A9-DE-52,B_2
E9-E0-A5-D9-20-F6,A_1
AD-56-DE-F1-16-C3,D_4
87-B3-6C-1D-5C-9D,B_2
E8-D9-D5-D9-6D-66,A_1
B9-9E-14-58-9D-CD,A_1
6E-AC-C7-14-D1-88,A_1
41-8E-11-75-AE-61,C_3
13-E3-94-38-52-81,A_1
DC-DF-CE-E7-CE-57,B_2
01-49-C8-DB-E2-79,A_1
99-4A-89-C3-D0-9B,C_3
58-10-AE-7B-60-2A,B_2
19-13-4A-8F-BF-88,C_3
2A-E8-D6-58-D8-40,A_1
96-29-B7-AB-FE-DA,D_4
7C-37-26-CB-3E-37,C_3
D5-14-3E-95-7D-47,C_3
68-8E-B5-C1-5C-6C,D_4
38-2F-19-08-41-74,C_3
66-C2-70-AB-83-38,D_4
C2-F1-E0-E7-F8-17,A_1
0E-E2-CC-31-26-33,D_4
BB-1B-6A-C1-BC-05,B_2
A4-3B-38-68-10-10,C_3
8F-96-C1-69-8D-F6,B_2
F6-E7-3D-94-5D-CD,B_2
17-E8-94-08-FD-44,A_1
32-B7-F0-AC-28-85,C_3
6B-03-6F-83-2D-2B,D_4
20-D9-86-D7-29-86,B_2
42-DB-2A-29-AC-47,D_4
43-84-E3-6B-2F-6C,C_3
5A-E3-92-C7-2C-18,D_4
0C-23-30-04-31-C1,B_2
F1-87-24-B3-53-11,A_1
E1-A3-27-78-D2-98,D_4
1F-6F-0E-70-D6-0F,C_3
5D-EA-69-25-FA-8D,A_1
CA-6C-46-22-63-72,A_1
27-6C-1F-B8-E3-D8,D_4
F6-B3-61-6C-95-AE,C_3
E4-11-29-8C-D4-DF,B_2
ED-AF-09-50-3A-D6,C_3
2B-D5-88-0A-D8-55,C_3
DB-5E-41-37-72-01,B_2
FC-D5-B1-79-33-B9,C_3
CD-76-E4-A5-88-08,D_4
B9-84-1B-D3-CC-B0,C_3
4B-99-09-AB-3E-F9,D_4
2A-38-B1-6F-37-EF,A_1
78-7D-FC-CD-6C-6D,C_3
EC-10-46-53-DE-EC,C_3
B5-A7-B6-85-32-DA,D_4
98-A2-7E-02-82-F9,C_3
C8-09-5D-52-A5-CD,D_4
B1-F4-B7-FD-49-95,C_3
4C-7D-A6-91-A2-07,C_3
A5-07-D8-28-0B-93,B_2
41-F3-49-4B-0F-8F,D_4
45-32-55-E7-87-6F,D_4
AB-89-4B-E3-E5-C8,D_4
8A-E7-37-C5-6C-6B,A_1
7C-6E-4F-D8-84-A0,A_1
93-02-38-8D-B3-74,C_3
04-E1-22-D0-CF-B4,A_1
BE-9C-BC-8E-E3-4D,D_4
B5-14-3D-B8-85-79,A_1
C7-77-EE-8A-FF-E9,C_3
8A-C5-4F-6E-EE-7C,B_2
F3-41-26-40-89-B6,C_3
CA-6F-AE-77-62-83,C_3
47-69-5E-C9-A6-07,C_3
75-81-FE-31-31-12,C_3
49-27-69-A1-D5-B9,C_3
02-AB-B6-84-72-26,B_2
54-6D-2F-B3-D0-EF,D_4
F0-BB-51-26-8E-59,A_1
C4-A3-F6-93-7F-23,C_3
2D-AA-32-8C-FC-7B,B_2
CB-E5-0A-62-DB-4A,D_4
16-56-E6-C9-C3-51,C_3
F2-87-04-F1-AF-6F,B_2
2D-8B-42-8A-B9-21,D_4
10-E1-DF-9B-A7-DF,C_3
EE-E6-CC-9D-78-C9,C_3
05-42-71-C4-F8-52,C_3
C9-18-F0-08-32-BE,A_1
45-31-C8-61-8F-35,C_3
4D-3D-D7-82-E8-89,D_4
2E-42-4E-5E-E0-1B,C_3
7A-11-C4-AF-01-CF,B_2
B7-00-27-D1-52-7E,D_4
F1-C7-3F-AB-E6-8B,D_4
A9-FA-D8-67-28-8A,C_3
73-13-A5-10-6E-65,A_1
B4-6C-56-28-77-2F,B_2
E9-4C-02-2C-4C-41,A_1
3A-03-E3-A2-4D-BB,C_3
0C-68-D8-DA-43-82,C_3
7F-1C-C4-0C-C1-D9,C_3
94-BF-FE-00-30-2A,D_4
A4-DC-67-C9-1C-76,D_4
99-F1-EB-FE-E8-5E,B_2
AE-86-C1-D2-6E-FC,B_2
2E-63-8D-47-20-C1,B_2
C1-4F-F3-67-61-99,D_4
B4-00-B8-E0-89-EA,C_3
EC-55-54-91-8E-7C,A_1
46-ED-1C-68-CA-BB,D_4
C2-92-6E-30-9E-63,C_3
8D-C4-41-39-06-82,D_4
49-AE-0E-1A-B0-CC,C_3
E0-15-B0-43-1F-19,B_2
AF-D8-D6-6F-38-E1,A_1
59-8A-C3-7D-4C-5B,D_4
B6-65-9B-45-0B-C2,A_1
B3-BD-EF-D5-0D-24,B_2
E0-E2-5B-70-D2-8C,C_3
2A-2D-E3-41-50-AD,C_3
61-25-71-D3-35-65,B_2
95-1F-B9-A3-A3-A9,A_1
3C-BF-54-77-4E-CE,B_2
B5-B6-04-2B-43-60,A_1
53-23-3F-5F-59-A0,B_2
15-F6-E1-51-B2-79,A_1
B7-F6-A2-FC-83-9D,D_4
09-7D-0C-5C-23-E5,C_3
C5-61-2B-13-21-E9,B_2
1E-C2-10-65-07-2B,B_2
58-42-71-D6-09-E4,B_2
94-F7-0E-7C-A7-9D,D_4
A4-5F-78-B1-0A-21,A_1
27-69-9E-DA-89-3D,D_4
1D-DB-F3-BC-6A-71,A_1
E6-62-DE-41-57-86,D_4
CB-06-0E-93-45-CB,D_4
5D-91-48-05-8B-A3,C_3
2C-50-C1-DA-6D-2F,B_2
F4-8A-77-10-1A-C8,A_1
25-37-57-7F-7E-7C,A_1
BA-8B-AA-2D-FF-2F,C_3
DA-0C-08-88-B4-5E,C_3
5A-ED-45-A2-D8-32,C_3
9E-AD-EE-1C-AC-F3,B_2
55-DA-52-17-0B-5B,D_4
06-4A-12-1E-42-2F,D_4
5B-39-0E-13-FE-C3,C_3
48-64-E5-75-07-4D,C_3
A7-CF-3D-1B-ED-F0,D_4
CB-00-4A-0C-05-C3,B_2
E1-B1-16-1D-36-BD,C_3
DD-8A-D4-A7-CD-58,D_4
CE-9B-8A-76-36-58,C_3
81-38-CD-56-8F-66,C_3
2A-4F-72-DA-8D-99,A_1
0D-F2-E3-B7-C0-60,B_2
C8-F9-99-2F-D5-90,A_1
B0-59-E5-84-F5-72,A_1
0D-A9-48-1D-02-AF,B_2
9B-57-5E-70-42-7F,B_2
2A-AC-5B-65-C2-76,C_3
21-06-50-56-D8-6E,B_2
94-10-02-36-4D-E4,B_2
3A-6F-D8-31-46-CB,D_4
41-8C-AA-1F-26-12,D_4
87-5C-D5-88-08-C7,A_1
B1-25-F4-A5-1B-D3,C_3
1B-20-9F-4F-69-21,C_3
21-1C-5D-75-23-21,B_2
07-A1-63-97-86-8E,D_4
7A-30-73-EC-15-81,A_1
30-E1-A4-BF-9C-B4,B_2
1B-C3-CE-D1-B9-67,B_2
8B-1B-EA-5D-9B-4B,A_1
ED-85-C4-E8-B7-7D,A_1
BB-E8-DD-0E-E0-E9,D_4
38-53-1C-43-B0-E8,C_3
52-2E-B0-72-EC-98,D_4
C6-A1-99-3A-DE-82,B_2
B3-D0-19-8E-92-37,A_1
75-B2-99-28-05-67,B_2
58-B1-C8-A5-2C-73,B_2
EB-AD-D0-6E-E5-CC,C_3
08-B2-64-24-35-9B,B_2
75-DC-44-0E-DC-23,C_3
45-8A-2F-17-52-63,B_2
D1-60-24-6F-2B-93,D_4
46-90-9C-4E-F2-E4,D_4
04-2B-F7-B7-0A-3B,C_3
8E-7A-E6-41-7E-0C,B_2
37-79-F7-48-99-F4,B_2
1C-1D-66-27-30-D4,A_1
84-32-75-4A-ED-9B,D_4
DD-8C-C0-9B-F4-90,A_1
A8-22-20-B8-54-82,C_3
5F-26-1D-B2-21-A5,A_1
B7-42-61-73-30-BD,B_2
B2-11-A7-44-BD-2C,C_3
42-F8-9C-BE-C7-EC,D_4
A7-0A-D2-FA-50-0B,D_4
81-4F-32-25-EB-50,B_2
73-A8-CB-72-C8-78,C_3
47-2A-D5-5E-75-EA,B_2
A6-F0-ED-D9-8A-83,A_1
A6-32-E9-BB-8B-0C,C_3
84-D7-91-91-8A-EC,D_4
35-1D-36-AA-F4-56,A_1
39-05-7E-D8-39-D2,D_4
55-DB-CC-DB-F5-BD,D_4
1A-9F-B5-BD-6B-13,D_4
3E-ED-CA-3A-2D-BC,A_1
28-93-B2-D0-4E-3D,B_2
66-82-5B-0C-83-23,D_4
2A-3B-59-DC-FD-16,A_1
3A-24-9A-D9-D9-B6,A_1
05-D3-52-43-84-53,D_4
E1-59-42-9D-2A-27,B_2
BD-80-CD-6D-2C-8D,D_4
F4-25-E8-9E-48-87,A_1
C1-ED-FE-70-C0-63,D_4
A2-DD-63-6E-8E-4A,A_1
F0-7A-7F-0D-D8-04,C_3
A6-71-F4-8D-66-2A,B_2
4C-48-4A-D7-F9-D4,C_3
CE-0E-CA-29-4F-AA,B_2
CA-2D-D0-BE-C3-55,B_2
FD-E3-4A-CB-B6-C0,C_3
5B-16-E9-13-35-A4,C_3
AF-A9-3A-51-65-E3,D_4
7C-14-4B-53-47-FC,B_2
EB-F8-A2-E4-3C-E2,D_4
7A-D1-32-42-12-05,B_2
BB-A2-8C-4F-54-AD,A_1
93-0F-4E-61-7E-19,A_1
D8-3B-11-48-D2-2A,D_4
81-27-25-5C-09-48,C_3
7E-F2-A3-A3-A5-AF,C_3
2D-9E-5F-85-71-1B,A_1
B4-D3-20-94-4F-30,D_4
5D-E2-1B-94-68-32,C_3
81-84-55-99-91-B1,A_1
4A-41-63-25-28-B8,B_2
90-B5-4E-F2-EA-07,D_4
B8-C5-31-3C-20-CB,C_3
0E-2E-E7-BC-3F-F4,D_4
A8-6E-D7-C1-C3-ED,D_4
EF-F8-7A-CD-B3-D1,B_2
F8-73-07-9B-AB-F2,D_4
88-EE-1B-C7-CA-F8,B_2
9C-AF-96-57-0B-65,D_4
F8-AC-90-0F-D9-45,C_3
F6-15-81-55-A9-B2,C_3
07-30-DA-4F-9F-76,B_2
56-64-70-B1-98-DF,B_2
C6-A2-B2-FB-45-0C,D_4
F5-C7-77-70-93-50,A_1
F0-77-51-A1-8A-2D,B_2
6C-9D-06-8D-F7-A4,B_2
3A-B8-B0-E2-48-A9,C_3
CD-F1-61-DA-D5-85,A_1
70-D8-13-12-D2-6C,D_4
2A-4F-CF-FE-71-B9,C_3
1A-00-7E-4E-DD-64,B_2
B7-15-C4-13-4C-ED,D_4
7C-DF-18-B0-28-60,D_4
ED-49-A4-D1-50-D1,D_4
0F-D1-36-4B-50-51,C_3
18-48-0A-14-7C-34,B_2
7F-FE-62-E6-9D-0D,A_1
1D-7D-E2-F6-2F-83,A_1
F0-A9-2D-C9-F5-F5,C_3
DC-7B-8F-BF-72-D7,A_1
F8-58-3A-55-4B-BB,D_4
9D-D7-93-38-0F-1E,B_2
44-CF-39-BA-C6-35,B_2
36-8E-34-0E-FB-8F,D_4
96-86-31-D8-56-B5,A_1
E5-00-1F-36-C1-C1,B_2
7A-76-EE-0D-E9-AB,C_3
07-EE-C0-06-2E-CF,A_1
F3-61-4A-B2-5D-42,B_2
38-CF-A1-CF-90-E0,B_2
57-5F-E0-F5-C9-FE,C_3
BF-E7-69-56-E4-96,B_2
5C-69-AB-E8-C3-72,C_3
7C-BC-FD-40-3D-27,C_3
7B-1E-05-2A-26-5B,C_3
FD-59-0C-EA-E5-E3,C_3
D9-4B-E7-3F-C0-55,C_3
A6-01-EF-55-D9-9C,B_2
BA-FD-17-CB-54-5E,D_4
78-12-6B-FE-11-BD,D_4
1B-20-21-52-00-4A,C_3
50-1C-2A-C9-D5-C5,B_2
48-E3-40-18-3D-CC,B_2
31-77-87-B8-33-77,B_2
07-16-21-A4-08-50,D_4
30-20-FF-5B-D3-4B,B_2
6C-8B-DF-AD-B8-DC,D_4
6E-73-7C-8D-D3-62,D_4
B2-10-1C-17-D5-12,A_1
2D-0A-67-3F-1C-CA,B_2
FB-41-FC-7C-25-90,C_3
7A-E4-AE-B7-18-7B,A_1
63-85-A8-1E-41-40,B_2
DC-32-70-72-99-5B,B_2
CF-E2-83-1F-9A-9E,A_1
8F-0E-37-49-E7-78,D_4
D9-EA-10-35-1A-77,C_3
3F-80-DD-AC-3E-9F,D_4
82-67-44-83-6F-08,C_3
8D-BD-6A-8C-09-9C,B_2
E8-C4-24-12-35-61,D_4
52-D7-FE-2D-DC-C1,C_3
CF-BC-E9-E2-31-D6,A_1
E2-37-22-19-DC-0B,D_4
4D-EB-F9-60-D4-94,C_3
3F-D3-9E-43-C8-11,D_4
9D-5C-50-D7-8D-B9,B_2
69-90-4E-93-93-A2,B_2
EF-F6-28-9C-85-9C,A_1
13-2E-80-EF-7B-AA,B_2
AB-CD-86-58-90-29,B_2
6A-2C-A8-51-5D-54,C_3
EC-85-B2-DC-D2-F5,D_4
F3-C4-C0-7F-67-B7,A_1
6A-38-29-36-40-17,B_2
08-54-87-A8-C0-65,C_3
97-4D-D8-4E-07-11,A_1
4A-C5-9C-AF-84-B5,D_4
3E-E3-D4-8D-81-7E,C_3
81-C2-E9-0F-A5-FE,A_1
FF-CE-D0-9E-DD-F6,D_4
DF-4F-4C-46-7C-CE,C_3
24-1D-F9-60-3F-13,C_3
FC-A5-3B-AB-7C-E0,B_2
39-5F-D8-AF-CC-DD,D_4
7A-DD-65-3F-CF-D7,D_4
DB-F8-4C-58-A4-B0,B_2
51-A2-2F-07-A9-B9,D_4
86-63-03-8B-0A-27,A_1
8D-D7-F2-A3-88-72,C_3
33-7C-6D-23-3E-0F,D_4
92-E9-2A-D6-F2-78,C_3
94-7C-B7-87-29-D0,A_1
F2-DC-6F-18-2C-45,A_1
39-8F-9E-F9-9B-CA,D_4
74-F1-3B-0B-67-4A,A_1
CC-C2-66-75-A9-87,A_1
91-95-66-8E-AD-B9,D_4
F3-FF-55-52-44-83,B_2
5C-E5-F6-49-BD-C8,A_1
8D-AD-79-A4-12-E2,A_1
1E-BE-AC-B1-63-89,A_1
DA-2B-FE-C9-10-42,C_3
26-80-AD-39-96-89,A_1
7F-8B-DB-3F-EA-57,C_3
77-32-EF-40-B9-B9,C_3
7D-92-E9-5E-69-55,C_3
95-13-E9-36-E3-93,C_3
09-F5-0B-35-6E-ED,B_2
30-EA-C5-33-44-92,A_1
60-E0-D9-DF-6D-E8,A_1
7A-1C-8D-96-C6-0A,A_1
78-53-D2-5E-3B-C7,D_4
47-31-DF-5E-82-57,C_3
A0-0C-06-B2-97-F0,D_4
1F-F6-EF-5C-10-F4,D_4
D7-AB-8E-E2-33-19,B_2
16-D9-A2-F4-EA-3A,C_3
42-25-B4-F5-F4-FA,D_4
FC-97-03-E9-BC-44,B_2
E1-93-D0-91-98-CC,B_2
55-B3-65-96-45-FA,C_3
AA-7E-5E-DA-05-F0,A_1
71-7B-52-68-99-A1,D_4
F0-17-F4-78-14-BA,A_1
EA-99-BC-AA-EC-CA,C_3
35-45-25-7F-00-31,D_4
57-F3-E8-14-8F-08,A_1
CE-F7-F5-D8-14-03,A_1
09-39-9C-E4-C2-73,A_1
71-18-75-9B-A1-A3,B_2
FA-E2-95-7F-9F-6F,C_3
6D-BB-92-0C-F2-06,B_2
89-FD-E0-0F-6B-B5,B_2
EE-19-6A-33-53-CA,D_4
1A-8C-BB-16-59-BF,A_1
64-5E-8E-D7-50-54,D_4
27-82-D2-09-79-05,C_3
8A-E9-17-4F-89-68,B_2
B2-F8-42-13-4E-C4,C_3
DD-D5-5C-50-A9-42,C_3
9B-2A-8A-71-57-DE,A_1
2D-DB-60-75-A7-5D,B_2
2C-DF-F9-70-01-A0,D_4
D6-EE-D3-64-36-39,D_4
C1-E9-0F-38-D2-B7,B_2
1F-D9-10-23-FB-BD,C_3
86-76-3B-6A-3B-5A,C_3
3C-E8-39-EB-85-A3,D_4
46-BB-D8-96-D1-AD,D_4
F3-71-33-D9-2A-C8,C_3
B7-55-79-D1-D6-B0,A_1
11-C4-72-C8-29-AA,D_4
3F-27-25-07-22-98,C_3
75-30-6B-19-F4-A4,D_4
7E-2D-D9-6E-D7-76,B_2
3B-61-8D-C6-42-8E,A_1
A4-E7-41-4C-49-2B,D_4
64-51-A9-33-70-80,A_1
C8-51-37-24-3F-E1,A_1
71-C8-ED-59-6F-95,D_4
5A-10-A9-A8-87-84,D_4
57-0C-07-05-75-D5,D_4
99-BB-8B-F5-7B-52,C_3
C6-12-84-89-11-B6,B_2
89-48-15-59-F4-30,C_3
C4-F8-95-DE-CD-A1,D_4
4C-C4-FF-6C-32-EA,D_4
5D-8B-73-51-40-5E,D_4
61-B3-F7-B6-55-D8,A_1
96-DF-30-CA-9E-5C,D_4
CD-55-36-AD-E7-69,A_1
62-BE-B7-C7-E0-5A,D_4
FF-2E-86-59-C1-54,D_4
CC-75-6D-29-C1-FE,C_3
02-EA-AC-8B-A3-D2,C_3
BD-18-B7-7A-E6-29,A_1
C3-19-BF-17-87-5E,A_1
84-B9-90-7E-10-A9,B_2
EE-83-BD-79-56-34,D_4
72-12-DC-48-FC-7E,D_4
EC-97-7E-A2-B4-5C,A_1
93-28-0C-B1-23-49,C_3
C8-61-92-C7-90-E8,B_2
3F-37-D8-D8-36-D4,B_2
5C-BF-26-81-39-AB,B_2
FC-84-4F-82-0C-4C,A_1
4F-F0-59-B3-4A-41,B_2
FF-B1-71-86-52-50,C_3
45-EF-9C-F7-B7-BE,A_1
57-8B-86-96-F3-31,B_2
07-3A-FA-96-60-F3,B_2
0C-E7-8A-79-DB-37,D_4
5A-D5-D6-50-A3-52,B_2
AA-48-D4-D5-2F-51,C_3
6F-8A-1E-01-1D-5C,C_3
0C-FB-27-42-9B-25,B_2
DF-22-91-01-06-7B,B_2
93-80-4A-08-96-74,A_1
9C-DA-42-C9-39-5D,D_4
E3-78-4B-B9-2B-CF,A_1
F7-EE-55-0C-78-8D,A_1
24-D7-4D-67-72-9D,B_2
E3-AD-FE-0D-03-B5,D_4
90-C2-0B-B8-F4-E5,C_3
18-03-C8-B9-60-3F,C_3
B2-AC-A5-C1-4B-45,C_3
6D-82-83-17-D2-50,C_3
99-90-26-D3-24-69,A_1
7D-AF-49-F6-1E-51,C_3
34-51-9B-49-E2-50,C_3
A2-CA-59-8E-7D-BF,B_2
9F-12-DA-DB-0A-37,A_1
8B-DB-78-A7-D1-DC,D_4
76-E3-5C-F0-A5-3C,D_4
FF-8E-98-DE-FE-41,C_3
A7-EF-D5-BF-36-F2,B_2
15-D3-20-E8-74-2C,A_1
A3-C8-D8-74-9A-DE,D_4
EA-DA-B2-FC-CD-38,C_3
81-C5-AB-07-F7-DB,C_3
34-61-A7-28-7C-54,B_2
53-E2-E2-9C-89-EE,A_1
B8-81-79-F5-AF-EC,A_1
75-AF-EC-92-6E-92,B_2
C4-CF-7C-0C-30-1E,D_4
A5-EF-70-3C-5E-DD,A_1
B3-D9-DB-15-D0-4D,C_3
FD-E8-75-01-0C-9E,A_1
47-6A-13-88-62-B2,B_2
19-55-E5-13-7A-51,C_3
A7-9A-DB-0E-98-87,A_1
B1-E4-A4-19-86-47,B_2
C4-46-79-A6-49-DB,D_4
86-DB-E7-40-1C-93,D_4
0C-00-A1-82-F7-DA,A_1
14-68-E3-2C-8E-4B,A_1
71-4B-D1-FE-94-76,C_3
F7-AA-80-7D-1F-5A,C_3
9B-42-69-07-EE-E0,A_1
F5-6B-D4-3C-8A-E4,B_2
67-58-9B-A5-1C-69,D_4
FE-F7-57-6B-16-00,B_2
38-7E-D6-9D-24-DF,B_2
95-9D-8C-CE-73-07,A_1
F0-90-DC-0E-F9-C9,D_4
C2-61-A6-8C-4D-04,C_3
60-BF-41-79-CC-AF,C_3
CE-A1-71-E2-7D-2A,B_2
F3-BD-88-4B-69-12,A_1
B0-75-9D-E0-F1-DD,C_3
11-FF-13-84-3E-80,B_2
C8-81-6B-5C-99-6F,A_1
34-7E-F5-A3-55-02,C_3
C0-C6-FB-24-35-B4,B_2
F3-E7-5E-FC-47-C5,B_2
4B-DA-4E-EC-B0-AF,A_1
15-14-94-53-23-D0,B_2
8D-13-C4-C2-EF-3E,B_2
1D-6D-A8-5C-BC-1F,B_2
6F-EA-0D-55-8E-83,B_2
57-74-CC-76-BE-DB,A_1
29-EB-6C-6E-41-F0,A_1
63-C7-E1-5D-E3-7C,B_2
77-51-DA-92-69-A5,C_3
F0-23-4F-C2-54-D2,A_1
